---------------------------------------------------- beginning of /proc/kmsg
====================== ULOGCAT SESSION START  ======================
U 01-01 00:00:13.781 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:00:13.784 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.785 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.821 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:13.821 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:00:13.823 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.823 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.860 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:13.860 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:00:13.866 N boxinit     (init-1)                         : starting 'wifi_led_off'
U 01-01 00:00:13.869 N boxinit     (init-1)                         : starting 'wl18xx_init'
U 01-01 00:00:13.869 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.873 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.900 I led_client  (led-cli-304)                    : LED client connecting...
U 01-01 00:00:13.911 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:13.911 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:00:13.917 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.918 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.950 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:13.950 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:00:13.951 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GPS_STOP
U 01-01 00:00:13.951 I PLRM_sensors(palermo-144/MainLoop-222)       : Disable sicilia GPS
U 01-01 00:00:13.952 I PLRM_server (palermo-144/MainLoop-222)       : New status: 0x00003008
U 01-01 00:00:13.952 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 00:00:13.952 I sensors     (sensors_ir-256/server_pomp-259) : [SERVER_POMP] server_event_cb : event=2(MSG) conn=0x1036c48 msg=0x1037e20
U 01-01 00:00:13.953 I sensors     (sensors_ir-256/server_pomp-259) : [SERVER_POMP] GPS_STOP
U 01-01 00:00:13.953 I sensors     (sensors_ir-256/server_pomp-259) : Stopping gps...
U 01-01 00:00:13.953 I libgps      (sensors_ir-256/server_pomp-259) : gps_stop called
U 01-01 00:00:13.953 I libgps      (sensors_ir-256/libgps_thread-262): debug K
U 01-01 00:00:13.953 E libgps      (sensors_ir-256/libgps_thread-262): GpsReader thread exiting, shutting down gps
U 01-01 00:00:13.953 I libgps      (sensors_ir-256/libgps_thread-262): handle_shutdown
U 01-01 00:00:13.953 I libgps      (sensors_ir-256/libgps_thread-262): reinit_handler 9 U
U 01-01 00:00:13.955 I libshdata   (palermo-144/MainLoop-222)       : Memory section "ExternalGPS" successfully open with revision number : 2
U 01-01 00:00:13.957 I pomp_comm_c (civetitf-147/client_pomp-216)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 00:00:13.957 I pomp_comm_c (civetitf-147/client_pomp-216)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_GPS_STATUS
U 01-01 00:00:13.991 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:13.991 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:34
U 01-01 00:00:13.993 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.994 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:00:13.998 E boxinit     (init-1)                         : service 'dnsmasq_wlan0' has no pid
U 01-01 00:00:14.002 N boxinit     (init-1)                         : process 'wl18xx_init', pid 305 exited
U 01-01 00:00:14.004 N boxinit     (init-1)                         : process 'wifi_led_off', pid 304 exited
U 01-01 00:00:14.004 N boxinit     (init-1)                         : starting 'kill_hostapd'
U 01-01 00:00:14.015 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:00:14.015 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:00:14.016 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.031 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.031 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:00:14.035 I             (mtp-server-271)                 : [mtp-server][I] Set DateTime to: 20191119T060129.766829+0000
U 01-01 00:00:14.037 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:00:14.038 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:00:14.041 I             (mtp-server-271)                 : [mtp-server][I] Get DateTime: 20191119T060129.771234+0000
U 01-01 00:00:14.044 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_CAPTURE_SET_MODE
U 01-01 00:00:14.054 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.054 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:1
U 01-01 00:00:14.058 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SET_XMP_TAG
U 01-01 00:00:14.058 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.059 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:53
U 01-01 00:00:14.065 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_APPEND_XMP_TAG
U 01-01 00:00:14.065 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.065 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:54
U 01-01 00:00:14.068 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SET_XMP_TAG
U 01-01 00:00:14.069 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.069 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:53
U 01-01 00:00:14.070 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.074 E boxinit     (init-1)                         : service 'hostapd_mgr' has no pid
U 01-01 00:00:14.078 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_APPEND_XMP_TAG
U 01-01 00:00:14.078 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.078 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:54
U 01-01 00:00:14.082 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SET_XMP_TAG
U 01-01 00:00:14.083 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.083 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:53
U 01-01 00:00:14.088 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_APPEND_XMP_TAG
U 01-01 00:00:14.088 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.089 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:54
U 01-01 00:00:14.092 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SET_XMP_TAG
U 01-01 00:00:14.092 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.093 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:53
U 01-01 00:00:14.096 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_APPEND_XMP_TAG
U 01-01 00:00:14.097 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.097 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:54
U 01-01 00:00:14.101 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SET_XMP_TAG
U 01-01 00:00:14.102 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.102 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:53
U 01-01 00:00:14.109 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_APPEND_XMP_TAG
U 01-01 00:00:14.109 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.109 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:54
U 01-01 00:00:14.112 N boxinit     (init-1)                         : process 'kill_hostapd', pid 309 exited
U 01-01 00:00:14.116 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SET_XMP_TAG
U 01-01 00:00:14.117 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.117 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:53
U 01-01 00:00:14.120 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_APPEND_XMP_TAG
U 01-01 00:00:14.120 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:14.121 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:54
U 01-01 00:00:14.953 I libgps      (sensors_ir-256/libgps_thread-262): gps_status_emit called with 4
U 01-01 00:00:14.955 E libgps      (sensors_ir-256/libgps_thread-262): GpsReader thread killed 
U 01-01 00:00:14.956 I sensors     (sensors_ir-256/libgps_thread-262): Powering off gps...
U 01-01 00:00:15.038 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:00:15.038 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:00:15.039 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.039 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:00:15.039 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:00:15.070 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.071 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_CAPTURE_GET_MODE
U 01-01 00:00:15.071 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_CAPTURE_GET_MODE
U 01-01 00:00:15.110 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.111 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_TIMELAPSE_GET_PARAM
U 01-01 00:00:15.111 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_TIMELAPSE_GET_PARAM
U 01-01 00:00:15.150 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.151 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GPS_MODE_GET_PARAM
U 01-01 00:00:15.151 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_GPS_MODE_GET_PARAM
U 01-01 00:00:15.190 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.191 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_AUTO_MODE_GET_PARAM
U 01-01 00:00:15.191 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_AUTO_MODE_GET_PARAM
U 01-01 00:00:15.230 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.231 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:00:15.231 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:00:15.270 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:00:15.270 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.271 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 00:00:15.271 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 00:00:15.310 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_PATH
U 01-01 00:00:15.310 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.311 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_AUTOSELECT
U 01-01 00:00:15.311 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_AUTOSELECT
U 01-01 00:00:15.350 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.358 E civetitf    (civetitf-147)                   : Error mount path '/tmp/mounts/usb/sda1/DCIM' to '/var/www/img/sd'
U 01-01 00:00:15.359 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_MAGNETO_CALIBRATION_STATUS
U 01-01 00:00:15.360 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_MAGNETO_CALIBRATION_STATUS
U 01-01 00:00:15.400 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.401 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_MAGNETO_CALIBRATION_STATUS
U 01-01 00:00:15.401 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_MAGNETO_CALIBRATION_STATUS
U 01-01 00:00:15.440 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.442 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:00:15.443 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:00:15.480 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:00:15.480 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.481 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:00:15.482 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:00:15.520 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:00:15.520 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:00:15.520 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:00:15.520 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:00:15.520 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.521 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:00:15.522 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:00:15.560 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:00:15.560 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:00:15.560 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:00:15.560 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:00:15.560 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.562 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GPS_GET_STATUS
U 01-01 00:00:15.562 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_GPS_GET_STATUS
U 01-01 00:00:15.600 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:15.602 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GPS_GET_STATUS
U 01-01 00:00:15.602 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_CTRL_GPS_GET_STATUS
U 01-01 00:00:15.640 I pomp_comm_c (civetitf-147/civetitf-217)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:00:16.766 I             (mtp-server-271/mtp-server-288)  : [mtp-server][I] MTP server parse removable storage in 3s (DB: 4 files)
U 01-01 00:00:16.766 I             (mtp-server-271/mtp-server-288)  : [mtp-server][I] MTP server parse all storages in 7s (DB: 7 files)
U 01-01 00:00:16.766 N             (mtp-server-271/mtp-server-288)  : [mtp-server][N] Finish thread : init_storage_thread
U 01-01 00:00:17.411 N boxinit     (init-1)                         : process 'wifi_timeout', pid 221 exited
U 01-01 00:01:35.213 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SET_SENSORS_ENABLED
U 01-01 00:01:35.213 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:01:35.214 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:13
U 01-01 00:02:23.538 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_SET_SENSORS_ENABLED
U 01-01 00:02:23.539 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:02:23.539 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:13
U 01-01 00:03:07.701 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:03:07.701 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:03:07.702 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:03:07.702 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:03:07.708 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:03:07.708 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:03:07.740 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:03:07.740 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:14
U 01-01 00:03:07.741 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:03:07.742 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:03:07.780 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:03:07.780 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:03:07.781 I pomp_comm_s (palermo-144/MainLoop-222)       : server_generated_message_handler: received event SICILIA_CTRL_START_SENSORS
U 01-01 00:03:07.785 I PLRM_imaging(palermo-144/MainLoop-222)       : Create directory /tmp/mounts/usb/sda1/DCIM
U 01-01 00:03:07.793 N boxinit     (init-1)                         : starting 'ulog_session'
U 01-01 00:03:07.812 I PLRM_imaging(palermo-144/MainLoop-222)       : Set media path to '/tmp/mounts/usb/sda1/DCIM/0000'
U 01-01 00:03:07.814 I sensors     (sensors_main-145/server_pomp-164): [SERVER_POMP] server_event_cb : event=2(MSG) conn=0x76800610 msg=0x768017e8
U 01-01 00:03:07.814 I sensors     (sensors_main-145/server_pomp-164): [SERVER_POMP] HEATING_IMU_START (old f_heat_off: TRUE)
U 01-01 00:03:07.814 I sensors     (sensors_ir-256/server_pomp-259) : [SERVER_POMP] server_event_cb : event=2(MSG) conn=0x1036c48 msg=0x1037e20
U 01-01 00:03:07.814 I sensors     (sensors_ir-256/server_pomp-259) : [SERVER_POMP] HEATING_IMU_START (old f_heat_off: TRUE)
U 01-01 00:03:07.815 I tlmblackbox (telemetryd-154)                 : setEnabled 0
U 01-01 00:03:07.817 N PLRM_imaging(palermo-144/MainLoop-222)       : ---------------------------------------------
U 01-01 00:03:07.817 N PLRM_imaging(palermo-144/MainLoop-222)       : FW version = v1.4.1
U 01-01 00:03:07.817 N PLRM_imaging(palermo-144/MainLoop-222)       : Camera S/N = PI040378AD7G004484
U 01-01 00:03:07.817 N PLRM_imaging(palermo-144/MainLoop-222)       : Sunshine S/N = PI040379BB7G004662
U 01-01 00:03:07.817 N PLRM_imaging(palermo-144/MainLoop-222)       : FlightUUID = 381FBD1865A8B77523B84F73BE14110C
U 01-01 00:03:07.817 N PLRM_imaging(palermo-144/MainLoop-222)       : ---------------------------------------------
U 01-01 00:03:07.818 I LIBIMAG_FSM (palermo-144/Img_FSM-300)        : State Changed: Ready(2) -> Timelapse_Starting(8)
U 01-01 00:03:07.850 I pomp_comm_c (mtp-server-271/client_pomp-302) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:03:07.851 I             (mtp-server-271/client_pomp-302) : [mtp-server][I] pompOK : ctrlID:11
U 01-01 00:03:07.852 I PLRM_server (palermo-144/MainLoop-222)       : event_imu_heating_status: id=0 status=1
U 01-01 00:03:07.869 I tlmblackbox (telemetryd-154)                 : setLogDir '/tmp/mounts/usb/sda1/DCIM/0000'
U 01-01 00:03:07.869 I pomp_comm_c (civetitf-147/client_pomp-216)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_IMU_HEATING_STATUS
U 01-01 00:03:07.873 I PLRM_server (palermo-144/MainLoop-222)       : event_imu_heating_status: id=1 status=1
U 01-01 00:03:07.884 I tlmblackbox (telemetryd-154)                 : setEnabled 1
U 01-01 00:03:07.884 I tlmblackbox (telemetryd-154)                 : rotate logs: '/tmp/mounts/usb/sda1/DCIM/0000/sequoia_param.dat.3' -> '/tmp/mounts/usb/sda1/DCIM/0000/sequoia_param.dat.4'
U 01-01 00:03:07.885 I tlmblackbox (telemetryd-154)                 : rotate logs: '/tmp/mounts/usb/sda1/DCIM/0000/sequoia_param.dat.2' -> '/tmp/mounts/usb/sda1/DCIM/0000/sequoia_param.dat.3'
U 01-01 00:03:07.886 I tlmblackbox (telemetryd-154)                 : rotate logs: '/tmp/mounts/usb/sda1/DCIM/0000/sequoia_param.dat.1' -> '/tmp/mounts/usb/sda1/DCIM/0000/sequoia_param.dat.2'
U 01-01 00:03:07.886 I tlmblackbox (telemetryd-154)                 : rotate logs: '/tmp/mounts/usb/sda1/DCIM/0000/sequoia_param.dat' -> '/tmp/mounts/usb/sda1/DCIM/0000/sequoia_param.dat.1'
